channel_id,name,handle,agency,discovery_source,first_discovered_at,candidate_status,already_in_frozen_cohort,evidence_strength
UCv8Jc5Icn5MIoBC1g-dXH8Q,- MINTKUNG XD -,@mintkungxd,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.315141+00:00,active,False,MEDIUM_CONFIDENCE
UCtqg53LG-0LfkUn5PssQr_g,Kumi Chan「クミちゃん」,@kitsunekumichan,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.315229+00:00,active,False,MEDIUM_CONFIDENCE
UCtwkgAaBfYn8dGavjDAITxg,Kitsunebana Aiku Ch.,@kitsuaiku_th,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.315257+00:00,active,False,MEDIUM_CONFIDENCE
UCtzBNRsOnn_xYOmXm09YAMw,Tanujo [ECR],@aredhantanujo,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.315366+00:00,active,False,HIGH_CONFIDENCE
UCu5cg0PIbWKd3VuBgu6KDIA,Natsu Ch.,@taka_natsu23,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.315415+00:00,active,False,HIGH_CONFIDENCE
UCvxN2R4-6hqHGYX-AL8Q7Qw,Owen Zwei Ch.,@owenzwei,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.315568+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCvHE7qpAydoWR1vhT2-ZHFg,Taki Fugu Ch.,@takifuguch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.315626+00:00,active,False,MEDIUM_CONFIDENCE
UCuGrBxlTZGYY7dpx9eLFsZw,Bak Land,@bakland_der,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.315657+00:00,active,False,MEDIUM_CONFIDENCE
UCw5SDGBx4mHpBtBj_qfupWg,Bunana (old channel),@bunana,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.315688+00:00,hiatus,False,HIGH_CONFIDENCE
UCwLCMt4wN6dTIWvxt0w95rQ,Alvina Ch,@alvina-ch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.315733+00:00,active,False,HIGH_CONFIDENCE
UCw-oKO2PVt2CvgcEjuODDRw,Yukito - ユキト,@yukito-3595,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.315768+00:00,hiatus,False,HIGH_CONFIDENCE
UCvWAlkD3Aguu5zAh7X3ZPPA,Miguel Noxz,@miguelnoxz,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.315800+00:00,active,False,MEDIUM_CONFIDENCE
UCtunm6uij5wVkzTAfcH0aig,Dalphon_Vtuber ,@dalphonvtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.315832+00:00,active,False,MEDIUM_CONFIDENCE
UCv4vY8ecIowhnHMvuNt7ywg,Evelyn Treeswift,@evelyntreeswift,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.315864+00:00,active,False,MEDIUM_CONFIDENCE
UCtXAgf3uaHnIZyLr3fF8Fnw,Faribell SEIREKI [ 西暦 ],@faribellseireki,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.315890+00:00,active,False,MEDIUM_CONFIDENCE
UCvJ9kX_3beaSWPPfHPBq8Uw,Rong da Ferret ,@rong_ferrettie,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.315943+00:00,active,False,HIGH_CONFIDENCE
UCuyrIzf_bCTnyJHktJVpe4g,Atlanteia Sireen Ch. Lumina-First-Myth,@atlanteiasireen,Lumina Live,Thai VTuber Ranking,2026-09-06T15:07:31.315992+00:00,active,True,HIGH_CONFIDENCE
UCvTchQs3VuPF74Y3e6pPAMQ,SwordAce,@swordace,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316020+00:00,active,True,MEDIUM_CONFIDENCE
UCvjP5hF6Z7o8C4HWEVZmVSQ,Amello,@amello_channel,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316056+00:00,active,False,MEDIUM_CONFIDENCE
UCwKydIfpAlllZap4K7dzJ4g,HyougaAlpha Ch.【ARP】,@hyougaalpha_arp,Algorhythm Project,Thai VTuber Ranking,2026-09-06T15:07:31.316121+00:00,active,True,HIGH_CONFIDENCE
UCtiDekGvmiFPVU6hfUDprcw,TIWa_SAMA Ch.,@tiwasama,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316186+00:00,active,False,MEDIUM_CONFIDENCE
UCw64ItsCX0Cb4lCjb68oTpw,Eileennoir Ch.,@eileennoir,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.316240+00:00,active,True,HIGH_CONFIDENCE
UCuZ1ajvlGFUMCHZAPdetKHw,Dacapo Ch.【ARP】,@dacapo_arp,Algorhythm Project,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.316262+00:00,active,True,MEDIUM_CONFIDENCE
UCvOrkbDoUwKzbtODiiU8YXg,Mirae Solstice🌌VtuberTH🌅,@miraesolstice,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316343+00:00,active,False,HIGH_CONFIDENCE
UCvZWxyOOheSuqwVVIT-lJjw,It's SouYuu vtb,@itssouyuuvtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316376+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCuSeRbNKfziUQdW6hZgiZjw,Lu Yao Ch.,@luyaoch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316404+00:00,active,False,HIGH_CONFIDENCE
UCw79Wj7JKNTtBiVqA8OJlSg,Geno Ch.『TST』,@geno_tst,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316434+00:00,active,False,MEDIUM_CONFIDENCE
UCw7YDtEaJFn1cOoQdBx3lIA,Rainnimin,@rainnimin,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316510+00:00,active,False,HIGH_CONFIDENCE
UCvQ3ivV2lcNxaSr66Xl_Kcw,【แวมเป้า】- Vampaow,@vampaowch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316546+00:00,active,False,MEDIUM_CONFIDENCE
UCtPjQ122cAR7pcv0NiSPhyQ,Thara Ocean Fae ,@tharaoceanfae,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316573+00:00,active,False,MEDIUM_CONFIDENCE
UCuknM_MfOGBZgedmcu8sf-w,•Battosenpai•,@battosenpai,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316606+00:00,active,False,HIGH_CONFIDENCE
UCvHE8ZCOcfZR_8HvmBA9JBw,Kapz,@kapz_vvn,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316638+00:00,active,False,MEDIUM_CONFIDENCE
UCus7FjtV4qGWS1v1GIhfZaQ,Wallace VV,@wallacevv3521,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316666+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCutz6S1DcEHPnEb_r9ztkzg,Hinabe HongFei Ch. Pixela Project,@hinabehongfei,Pixela Project,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.316693+00:00,hiatus,True,HIGH_CONFIDENCE
UCOY60szLyP_E8RuT6jVAVHg,Aruna Shuun Ch. Pixela Destiny,@shuunaruna,Pixela Project,Thai VTuber Ranking,2026-09-06T15:07:31.316716+00:00,hiatus,True,MEDIUM_CONFIDENCE
UCP8f5nq2YdKUmHmLUCkroSw,Nx-Aji,@nxaji,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.316756+00:00,unknown,False,HIGH_CONFIDENCE
UCQGAawBLXuFEodAGOANkAdQ,J U $ T - Virtual7『TH』,@just_007,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316796+00:00,hiatus,False,HIGH_CONFIDENCE
UCPf8rkZeeiHlQUC0CMgxPQw,MOHOMI,@mohomiz,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316837+00:00,active,False,MEDIUM_CONFIDENCE
UCQf7QAgBILAuLKG0Eg_WLBw,SayJifuyuV,@jifuyuv,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316861+00:00,active,False,HIGH_CONFIDENCE
UCOuX_UFS7o1y-JJN7cmHl1A,YotChi,@yotchich,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.316898+00:00,active,False,HIGH_CONFIDENCE
UCQs4BC3S0KSw7i0ggHXn8TA,Quentin Ch.【ARP】,@quentin_arp,Algorhythm Project,Thai VTuber Ranking,2026-09-06T15:07:31.316945+00:00,hiatus,True,MEDIUM_CONFIDENCE
UCQClP6HJ_vecN7W2YmTnLmg,Ricotta Ch.【ARP】,@ricotta_arp,Algorhythm Project,Thai VTuber Ranking,2026-09-06T15:07:31.317001+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCOv7oTy19P_uD5LmMFP9qUA,Rinna Rin,@rinnarinrn,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.317045+00:00,active,False,HIGH_CONFIDENCE
UCQSPYuDISdhcuvXsAhn3BTQ,Lunatrix Ch.,@lunatrixch,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.317077+00:00,active,True,HIGH_CONFIDENCE
UCQkOhOg9Q1uYjfHSvuHMX6w,Jiah ch. Euphora,@jiahepr,Euphora Project,Thai VTuber Ranking,2026-09-06T15:07:31.317121+00:00,active,False,HIGH_CONFIDENCE
UCOuVBxzBW503oxpubfVEF3Q,Just ONELL,@onell_oa,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.317164+00:00,active,False,MEDIUM_CONFIDENCE
UCPVWE9LAQH_Tttu3bHT8puQ,ขนปุย,@fluffy_beary,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.317191+00:00,active,False,MEDIUM_CONFIDENCE
UCPiTBgk5j5A8wDdoyJ-01iA,Hoshino Tamami Ch. 【POLYGON】,@tamamiplg,Polygon Official,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.317261+00:00,active,False,HIGH_CONFIDENCE
UCPdYJjRagj71zeEgh3v0R6Q,KuraAlan,@alanchkurayami,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.317284+00:00,active,False,MEDIUM_CONFIDENCE
UCPgZ3g9jYeuj5mLBJ5APp0A,Sasaささ-Lucix,@saluicx,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.317322+00:00,hiatus,False,HIGH_CONFIDENCE
UCP1bDt91t4IsUJ4EgPBg1Og,SWITCHIZ,@switchiz,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.317363+00:00,active,False,HIGH_CONFIDENCE
UCR-zVE5eBtbAnTHlZFz5Pzg,Npc•Artist ,@npc.artist,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.317397+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCQV-OVdAFkMRyZyotBxX6TQ,Melanox Lunix「ALF」,@melanox_alf,ALF,Thai VTuber Ranking,2026-09-06T15:07:31.317428+00:00,active,False,MEDIUM_CONFIDENCE
UCQMHAPgxhO634HZIJraHPTA,Linden Emilio,@lindenemilio4523,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.317449+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCQsrKHkR4lZpdKVL8QOgtgg,Akihira Ch.- あきひら -,@akihira_ch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.317483+00:00,active,False,MEDIUM_CONFIDENCE
UCPtilLPQCGVrhxeuu7nbxRQ,Antia Ch. 【Mystery】,@antiavtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.317512+00:00,active,False,HIGH_CONFIDENCE
UCQ6O2psxMSAQ5Tt2DUp3_Rg,Night Nai ナイトナイ,@nightnightpngtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.317576+00:00,active,False,HIGH_CONFIDENCE
UCQMUyz21FbKDC_8o-5iQ7ZA,ZhenLinxing ch. PowerPay,@zhenlinxing,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.317621+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCPb2Vtt7YjjaNsqlk3Za9-A,Gojila Ch. ก็อตจิ,@gojilagodji,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.317673+00:00,active,False,HIGH_CONFIDENCE
UCP9x4Ib5jyCiZTjcRY8HTsg,【Madoka to Nihongo!】まどかと にほんご!,@madokatonihongo1761,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.317745+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCPMOk4hbIh5A-_6uNhzAvDg,Kitsuneko Mewten Ch. Pixela-Isekai,@kitsunekomewten,Pixela Project,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.317789+00:00,active,True,HIGH_CONFIDENCE
UCPHqJsNtOp94Vcol4DPKpSA,SiamNeko Ch.【ARP】,@siamneko_arp,Algorhythm Project,Thai VTuber Ranking,2026-09-06T15:07:31.317823+00:00,active,True,MEDIUM_CONFIDENCE
UCPb3O6Vqyk7b5b1cpYXGxhQ,Moonique Ch.,@mooniquevt,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.317845+00:00,active,False,MEDIUM_CONFIDENCE
UCOX-wAA5Yzn1JPt6MsgO8VQ,Letia ch.【FIXIX VT】,@letiach.fixixvt,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.317872+00:00,active,False,MEDIUM_CONFIDENCE
UCQVYQZO7SBMPXHNvKxE16Gg,Wizteria Ch.,@fujinowizteria,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.317894+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCQGzkjj0cgwm5pOGVhzUs3A,Willow Ch.【 HZ 】,@willowhz,HZ,Thai VTuber Ranking,2026-09-06T15:07:31.317932+00:00,active,False,HIGH_CONFIDENCE
UCR1Htb-H1-tus7UPotPh69A,Laibaht Ch. / หลายบาท,@laibaht,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.317996+00:00,active,True,HIGH_CONFIDENCE
UCQlpWpnmSm9wn3L1eTVWnbA,Amywitch,@amywitch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318022+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCQWJr6Du-UVmOwuEzDzfk_w,Junely Vtuber Ch.,@junelyvtuberch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318072+00:00,hiatus,False,HIGH_CONFIDENCE
UCPtSgQ5-yCPl9wbo5w7tmWQ,Evalia Ch.【ARP】,@evalia_arp,Algorhythm Project,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.318153+00:00,active,True,HIGH_CONFIDENCE
UCQ71gJATjZSuE2-jCvBddog,Furorin Ch. ,@furorinlor,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318198+00:00,active,False,MEDIUM_CONFIDENCE
UCPkvqo6J3A8Y2_mCQmUl-zA,Melinoir Ch.,@melinoir-ch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318228+00:00,active,False,HIGH_CONFIDENCE
UCPfqcgrqpaSMqxezIqf7DuQ,LilInk【VJN】,@lilinkalonewerewolf,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318251+00:00,active,False,MEDIUM_CONFIDENCE
UCQS3nybcx-p4g8oFidDRMXA,Xyne Valdreth「ZTP」,@xyne_ztp,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318305+00:00,active,False,MEDIUM_CONFIDENCE
UCQdJThdCgaDzgk0je69GfhQ,Gaogi Gyaruoji,@gaogigyaruoji,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318327+00:00,active,False,MEDIUM_CONFIDENCE
UCOzFeOVoXq-E_8ClgO16msg,Ryuji Ch.,@ryujich,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318362+00:00,active,False,HIGH_CONFIDENCE
UCPKp1agiHSOwu9iPyb6WSNw,「トイイ」TOii,@toiivt,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318395+00:00,active,False,HIGH_CONFIDENCE
UCPLU2nDo8FV9JAyXLAcTsCw,Risa Ch.,@risaaphiwat,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318424+00:00,active,False,HIGH_CONFIDENCE
UCPtO4Ttn7kqIaxDHBr15fNQ,Zelycia Le Chantel,@zelycialechantel,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318459+00:00,active,False,HIGH_CONFIDENCE
UCPuf-39u2U7T-5ClpMYQgWA,Fautier Owiwi Ch.,@fautierowiwi,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318526+00:00,active,False,HIGH_CONFIDENCE
UCOaTgKPjI9cgXLoDW7XFDDw,Princess Zelina Ch. Pixela Project,@princesszelina,Pixela Project,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.318554+00:00,hiatus,True,HIGH_CONFIDENCE
UCAOMy65Qod9DDOU40mWsXdA,Athrun Ch. ,@athruntytoalba,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318608+00:00,active,False,MEDIUM_CONFIDENCE
UC8xrzfcBL_42uWEf-8pO6og,土曜日関根 Doyoubi Sekine [ECR],@doyoubisekine,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318739+00:00,active,False,HIGH_CONFIDENCE
UC9PtF5-uRTZEUuOS5tr1Gxg,นางิริน | Nagirin 【RE:S】,@nagirin_res,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318835+00:00,active,False,HIGH_CONFIDENCE
UC9dolQobrGWzLP2UNrkUbEw,Liz's | WISLIVE,@lizs-wis,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318898+00:00,active,True,HIGH_CONFIDENCE
UC9TMDpET50CJkgQnB56Xj5g,Tsuruko ch.【SOA】,@s.k.tsuruko,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.318961+00:00,active,False,HIGH_CONFIDENCE
UCAPbXyM7sw0_6VMcrWeX7Ug,Meiiyume Ch.,@meiiyume,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.319010+00:00,active,False,HIGH_CONFIDENCE
UCBTCAyvs7TAzghRqideHGzw,Anemizz,@anemizz,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.319102+00:00,active,False,MEDIUM_CONFIDENCE
UCArXPBCsEt2_rDC63tPLYmg,GIN,@gintheyuk,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.319143+00:00,active,False,MEDIUM_CONFIDENCE
UC9uFujZvbTm3PpTycIz5Z0w,Aelios Ch.,@aeliosofficial,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.319231+00:00,active,False,MEDIUM_CONFIDENCE
UC8lQ60XP8szvj0GHwxYUS2Q,Kyomu Ch.,@kyomuch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.319271+00:00,active,True,MEDIUM_CONFIDENCE
UC90zZA9j8jdWVb5NNqddKQQ,OkiChinaToy,@okitoy112,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.319316+00:00,active,False,HIGH_CONFIDENCE
UCAj8NHkWEqbJ2er8Umbpoog,BoomVtube Ch.,@boomvtubech,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.319388+00:00,active,False,HIGH_CONFIDENCE
UC8xAtvAk_HX1j3egTO7ylIQ,Roselia de Magentia Ch. Pixela S,@roseliademagentia,Pixela Project,Thai VTuber Ranking,2026-09-06T15:07:31.319487+00:00,active,True,HIGH_CONFIDENCE
UCAV2_Jxxt-JJ08v77lNLBtg,มาลัยเดวา,@malai_deva,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.319526+00:00,active,False,HIGH_CONFIDENCE
UCApZxq6J3R2XNqhzKiBv5mg,Zandy,@zandy31a,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.319578+00:00,active,False,HIGH_CONFIDENCE
UCAO6vSguYeBGpQvn3D9fpdw,Lanka Vtuber,@lanka_lh,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.319618+00:00,active,False,MEDIUM_CONFIDENCE
UC8fneiVrSectPFlnumDMFaw,FuMoon Dayooo,@fumoondayo,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.319652+00:00,active,False,MEDIUM_CONFIDENCE
UC9b9Qttg1NHYSPmKu9mb3iw,Asher Dawnbaker,@asherdawnbaker,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.319694+00:00,active,False,MEDIUM_CONFIDENCE
UC8bJCt2cONnB9AooIC6fomw,Lucid Ch.,@lucidvtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.319730+00:00,active,False,MEDIUM_CONFIDENCE
UCASVAAgvntOrwRgVeMAkIPg,MMD Takumi Ch.,@mmdtakumi,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.319797+00:00,hiatus,False,HIGH_CONFIDENCE
UCA8IZ8dlQc70uzP8WYsFE-w,FAYUUCHAN CHANNEL,@fayuuchan,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.319895+00:00,active,False,HIGH_CONFIDENCE
UC9tPom2jf2B1qPCTOJ2o2uw,SakiMori Mikan,@sakimorimikannn,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.319962+00:00,active,False,HIGH_CONFIDENCE
UCASukO4m2BR4uqZH0XlH1IA,AlpacaALAL Ch.,@alalannika,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.320005+00:00,active,False,HIGH_CONFIDENCE
UC8iTIbRueIONUDDgHN74JHw,MikiVtuber,@mikivtuber,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.320041+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCAvQO1F-w6NELewvcDFupmw,MaewUVChan Channel,@maewuvchanchannel,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.320128+00:00,active,False,MEDIUM_CONFIDENCE
UCAoZkJiB43mNUD6aadeozRw,Asatsuyu Ch.,@asatsuyuchannel,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.320205+00:00,hiatus,False,HIGH_CONFIDENCE
UCB5KUWdc5ttyglIgCYLLOJg,Zia Sylph Ch. / AStars Amakara,@ziasylph_as,AStars Production,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.320241+00:00,active,False,MEDIUM_CONFIDENCE
UCAKxVqeGyZTrxYwg3p3xUAg,Tsontaya Knox Ch.,@tsontayaknox,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.320317+00:00,hiatus,False,HIGH_CONFIDENCE
UC9CzeQQnApnpW8-KIsqKwWQ,Anya Smith,@anya_smith,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.320393+00:00,active,False,MEDIUM_CONFIDENCE
UCB2UBUgwjQ7y8k3JNEFEVaQ,Nagumo ⛈️,@nagumoiscool,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.320444+00:00,active,False,HIGH_CONFIDENCE
UCAQnqwL4eytWAamhZs18ovw,Raizuu,@rakumitsuraizuu,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.320482+00:00,active,False,HIGH_CONFIDENCE
UCAzfyfbQ7XHmznbOKinAunQ,MeltildaVT Ch.,@meltildavt,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.320526+00:00,active,False,MEDIUM_CONFIDENCE
UCAv_XjRwhU7sMl3YlM0WoJw,ShiroiKumaTan Ch.,@kumatanch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.320579+00:00,hiatus,False,HIGH_CONFIDENCE
UCASpA6_BQVi6LpuBRdSxfmw,ALThiMa-NigHT,@althima-night,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.320685+00:00,active,False,MEDIUM_CONFIDENCE
UC8hIV_IaH0IIObGBw0engEQ,Haru CH.,@harurei_vtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.320738+00:00,active,False,MEDIUM_CONFIDENCE
UCBQi4hldyh7jrIU07hL_EbQ,MaewBaew,@maewbaew,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.320838+00:00,active,False,HIGH_CONFIDENCE
UCAnKhwx493i5myddnJFF_gg,Pengu Ch.【Ti19t】,@penguv,Ti19t,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.320893+00:00,active,True,HIGH_CONFIDENCE
UC9yPUw_aebcLI_oXNNh1wwQ,Ureinaz,@ureinaz,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.320937+00:00,active,False,HIGH_CONFIDENCE
UC8cpV2XY6w58Ftbx_yMBc6w,Soleil Ch.,@soleildesu,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.320970+00:00,unknown,False,MEDIUM_CONFIDENCE
UC93X4Rs0vDthp-qsZu4TQpg,Allure TND.【Mystery】,@allure_tnd,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.321060+00:00,active,False,HIGH_CONFIDENCE
UCBLV-Zv25LzajWyKEofqvVQ,[ปิดตัว],@gracechu,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.321097+00:00,unknown,True,HIGH_CONFIDENCE
UCAvKK8pzAthBfVeXq_Bj4Ow,Maewmon ch.,@maewmon,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.321146+00:00,active,False,HIGH_CONFIDENCE
UC9WXRLLO7DrcJvUTg69_lkA,Leox Ch. Genesis Project,@leoxchannel,Genesis Project,Thai VTuber Ranking,2026-09-06T15:07:31.321195+00:00,hiatus,False,HIGH_CONFIDENCE
UCBSiJy11yFeJsCRdZ3ZtfBw,Vellva Koray Ch.,@vellvakoray,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.321263+00:00,active,False,MEDIUM_CONFIDENCE
UCAr4U_HGMYXn1EZjdWiGSLQ,Baabel Ch.【ARP】,@baabel_arp,Algorhythm Project,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.321312+00:00,active,True,MEDIUM_CONFIDENCE
UC9owX01ODpgeUePEIdC_qlA,R Y O S H I ch.,@ryoshi_artist,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.321461+00:00,active,False,HIGH_CONFIDENCE
UC8pTkUvJe50zHIbl8LkZphQ,SeraPhyne Ch【ECR】,@seraphynech,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.321564+00:00,active,False,HIGH_CONFIDENCE
UCBDu-HE-uL4a-SqH9q5ZZ6g,Hengkungpen,@hengkungpen,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.321755+00:00,active,False,HIGH_CONFIDENCE
UCiayPBsTG18EBsORDWmBOXQ,VitaOvO💊,@vitaovo,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.321824+00:00,active,False,HIGH_CONFIDENCE
UCkFFuJTqPWwFZ5I0smL8NrQ,Aikon (ไอ่ก้อน) 〖ST〗,@aikon_st,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.321883+00:00,active,False,HIGH_CONFIDENCE
UCkEcY4RbLYs2AF45nhkyjtw,Jolly Estaa Ch. Pixela-Isekai,@jollyestaa,Pixela Project,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.321955+00:00,active,True,HIGH_CONFIDENCE
UCkNTg_9AatcdDorXO0ijfYQ,Fuyu Kaida,@fuyukaida,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.322028+00:00,active,False,HIGH_CONFIDENCE
UCjrs5Sse402rafaOP-k37Xw,Sisira Hydrangea Ch. Pixela S,@sisirahydrangea,Pixela Project,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.322071+00:00,active,True,HIGH_CONFIDENCE
